work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,data engineer,data engineering,usd,166000,166000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,73100,73100,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,167100,167100,united states,mid-level,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,111400,111400,united states,mid-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,166000,166000,united states,entry-level,full-time,remote,united states,m
2023,data scientist,data science and research,usd,73100,73100,united states,entry-level,full-time,remote,united states,m
2023,data analyst,data analysis,usd,170000,170000,united states,executive,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,145000,145000,united states,executive,full-time,in-person,united states,m
2023,data architect,data architecture and modeling,usd,170000,170000,united states,senior,full-time,remote,united states,m
2023,data architect,data architecture and modeling,usd,135000,135000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,139810,139810,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,95325,95325,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,278700,278700,united states,senior,full-time,in-person,united states,m
2023,research scientist,data science and research,usd,159300,159300,united states,senior,full-time,in-person,united states,m
2023,machine learning engineer,machine learning and ai,usd,226700,226700,canada,senior,full-time,remote,canada,m
2023,machine learning engineer,machine learning and ai,usd,151100,151100,canada,senior,full-time,remote,canada,m
2023,data engineer,data engineering,usd,247300,247300,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,139700,139700,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,188000,188000,united states,senior,full-time,remote,united states,m
2023,data scientist,data science and research,usd,139000,139000,united states,senior,full-time,remote,united states,m
2023,data engineer,data engineering,usd,160000,160000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,94000,94000,united states,senior,full-time,in-person,united states,m
2023,data manager,leadership and management,usd,127000,127000,united states,mid-level,full-time,remote,united states,m
2023,data manager,leadership and management,usd,65000,65000,united states,mid-level,full-time,remote,united states,m
2023,ml engineer,machine learning and ai,usd,276000,276000,united states,senior,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,174000,174000,united states,senior,full-time,in-person,united states,m
2023,applied scientist,data science and research,usd,260000,260000,united states,senior,full-time,in-person,united states,l
2023,applied scientist,data science and research,usd,136000,136000,united states,senior,full-time,in-person,united states,l
2023,analytics engineer,leadership and management,usd,250000,250000,united states,executive,full-time,remote,united states,m
2023,analytics engineer,leadership and management,usd,210000,210000,united states,executive,full-time,remote,united states,m
2023,machine learning engineer,machine learning and ai,usd,238000,238000,united states,senior,full-time,in-person,united states,m
2023,data science director,data science and research,usd,212000,212000,united states,executive,full-time,in-person,united states,m
2023,data science director,data science and research,usd,190000,190000,united states,executive,full-time,in-person,united states,m
2023,research engineer,data science and research,usd,261500,261500,united states,senior,full-time,in-person,united states,l
2023,research engineer,data science and research,usd,134500,134500,united states,senior,full-time,in-person,united states,l
2023,data architect,data architecture and modeling,usd,239000,239000,united states,senior,full-time,in-person,united states,l
2023,data architect,data architecture and modeling,usd,122900,122900,united states,senior,full-time,in-person,united states,l
2023,data scientist,data science and research,usd,158500,158500,canada,senior,full-time,remote,canada,m
2023,data scientist,data science and research,usd,115000,115000,canada,senior,full-time,remote,canada,m
2023,ml engineer,machine learning and ai,usd,331640,331640,united states,senior,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,267720,267720,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,180000,180000,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,90000,90000,united states,senior,full-time,in-person,united states,m
2023,data analyst,data analysis,usd,83000,83000,united states,mid-level,full-time,remote,united states,m
2023,data analyst,data analysis,usd,66000,66000,united states,mid-level,full-time,remote,united states,m
2023,data scientist,data science and research,usd,224250,224250,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,121550,121550,united states,senior,full-time,in-person,united states,m
2023,data engineer,data engineering,usd,109000,109000,united states,mid-level,full-time,remote,united states,m
2023,data engineer,data engineering,usd,100000,100000,united states,mid-level,full-time,remote,united states,m
2023,data scientist,data science and research,usd,205400,205400,united states,senior,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,92900,92900,united states,senior,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,220000,220000,united states,entry-level,full-time,in-person,united states,m
2023,ml engineer,machine learning and ai,usd,130000,130000,united states,entry-level,full-time,in-person,united states,m
2023,data scientist,data science and research,usd,160000,160000,united states,mid-level,full-time,remote,united states,m
2023,data scientist,data science and research,usd,110000,110000,united states,mid-level,full-time,remote,united states,m
2023,data engineer,data engineering,usd,230000,230000,united states,senior,full-time,in-person,united states,m
2023,business intelligence engineer,bi and visualization,usd,186030,186030,united states,senior,full-time,remote,united states,m
2023,business intelligence engineer,bi and visualization,usd,110200,110200,united states,senior,full-time,remote,united states,m
